"Date";"Medicine Name";"Quantity Sold";"Government Ceiling Price ($)";"Industry Selling Price ($)";"Price per Unit ($)";"Discount (%)";"Taxes (%)";"Demand Level"
"2025-01-14";"Sitagliptin";34;1.6;1.56;1.56;2;8;"High"
"2025-01-14";"Pioglitazone";62;1.2;1.18;1.18;2;11;"High"
"2025-01-14";"Omeprazole";72;0.7;0.64;0.64;13;10;"Medium"
"2025-01-14";"Losartan";91;1.0;0.96;0.96;14;5;"High"
"2025-01-14";"Levothyroxine";35;0.8;0.72;0.72;3;7;"Medium"
"2025-01-15";"Paracetamol";76;0.55;0.55;0.55;3;13;"High"
"2025-01-15";"Ibuprofen";58;0.75;0.75;0.75;11;6;"High"
"2025-01-15";"Aspirin";85;0.6;0.56;0.56;12;10;"Low"
"2025-01-15";"Naproxen";39;0.85;0.78;0.78;9;7;"Medium"
"2025-01-15";"Diclofenac";16;0.9;0.84;0.84;14;15;"High"
"2025-01-15";"Amoxicillin";83;1.3;1.2;1.2;12;11;"Medium"
"2025-01-15";"Azithromycin";57;1.5;1.4;1.4;13;9;"High"
"2025-01-15";"Ciprofloxacin";61;1.4;1.35;1.35;12;5;"Medium"
"2025-01-15";"Doxycycline";87;1.2;1.13;1.13;1;11;"Medium"
"2025-01-15";"Cetrizine";21;0.4;0.34;0.34;5;7;"Low"
"2025-01-15";"Loratadine";95;0.45;0.44;0.44;12;14;"Medium"
"2025-01-15";"Fexofenadine";91;0.5;0.44;0.44;6;11;"Low"
"2025-01-15";"Metformin";95;0.9;0.87;0.87;6;9;"Medium"
"2025-01-15";"Glimepiride";27;1.1;0.94;0.94;14;13;"High"
"2025-01-15";"Sitagliptin";97;1.6;1.39;1.39;8;13;"Low"
"2025-01-15";"Pioglitazone";64;1.2;1.06;1.06;6;6;"High"
"2025-01-15";"Omeprazole";31;0.7;0.66;0.66;7;5;"Medium"
"2025-01-15";"Losartan";95;1.0;0.99;0.99;7;15;"Medium"
"2025-01-15";"Levothyroxine";70;0.8;0.69;0.69;5;10;"Low"
"2025-01-16";"Paracetamol";17;0.55;0.48;0.48;5;10;"High"
"2025-01-16";"Ibuprofen";85;0.75;0.66;0.66;10;13;"Low"
"2025-01-16";"Aspirin";25;0.6;0.58;0.58;15;10;"Medium"
"2025-01-16";"Naproxen";69;0.85;0.83;0.83;4;12;"High"
"2025-01-16";"Diclofenac";41;0.9;0.83;0.83;2;15;"Medium"
"2025-01-16";"Amoxicillin";97;1.3;1.17;1.17;0;5;"Medium"
"2025-01-16";"Azithromycin";43;1.5;1.42;1.42;7;11;"High"
"2025-01-16";"Ciprofloxacin";75;1.4;1.2;1.2;3;7;"High"
"2025-01-16";"Doxycycline";91;1.2;1.03;1.03;9;9;"High"
"2025-01-16";"Cetrizine";24;0.4;0.37;0.37;9;13;"Low"
"2025-01-16";"Loratadine";24;0.45;0.4;0.4;12;14;"High"
"2025-01-16";"Fexofenadine";93;0.5;0.49;0.49;8;14;"Medium"
"2025-01-16";"Metformin";71;0.9;0.87;0.87;4;9;"Low"
"2025-01-16";"Glimepiride";95;1.1;0.94;0.94;2;11;"Medium"
"2025-01-16";"Sitagliptin";57;1.6;1.45;1.45;1;8;"Low"
"2025-01-16";"Pioglitazone";32;1.2;1.11;1.11;9;5;"High"
"2025-01-16";"Omeprazole";58;0.7;0.68;0.68;4;6;"Medium"
"2025-01-16";"Losartan";14;1.0;0.98;0.98;0;12;"Low"
"2025-01-16";"Levothyroxine";82;0.8;0.73;0.73;13;15;"Low"
"2025-01-17";"Paracetamol";14;0.55;0.5;0.5;6;6;"Medium"
"2025-01-17";"Ibuprofen";63;0.75;0.72;0.72;2;6;"High"
"2025-01-17";"Aspirin";45;0.6;0.54;0.54;9;11;"Medium"
"2025-01-17";"Naproxen";68;0.85;0.82;0.82;13;15;"High"
"2025-01-17";"Diclofenac";98;0.9;0.79;0.79;7;7;"Medium"
"2025-01-17";"Amoxicillin";20;1.3;1.24;1.24;3;9;"High"
"2025-01-17";"Azithromycin";10;1.5;1.36;1.36;10;15;"Low"
"2025-01-17";"Ciprofloxacin";26;1.4;1.27;1.27;6;15;"High"
"2025-01-17";"Doxycycline";19;1.2;1.09;1.09;15;7;"Low"
"2025-01-17";"Cetrizine";67;0.4;0.34;0.34;2;8;"Low"
"2025-01-17";"Loratadine";27;0.45;0.41;0.41;3;14;"High"
"2025-01-17";"Fexofenadine";46;0.5;0.5;0.5;15;10;"Medium"
"2025-01-17";"Metformin";53;0.9;0.89;0.89;0;8;"Medium"
"2025-01-17";"Glimepiride";35;1.1;1.08;1.08;3;12;"Low"
"2025-01-17";"Sitagliptin";80;1.6;1.4;1.4;11;11;"Low"
"2025-01-17";"Pioglitazone";40;1.2;1.13;1.13;14;7;"Low"
"2025-01-17";"Omeprazole";73;0.7;0.6;0.6;8;7;"High"
"2025-01-17";"Losartan";95;1.0;0.91;0.91;8;6;"Low"
"2025-01-17";"Levothyroxine";42;0.8;0.69;0.69;9;10;"High"
"2025-01-18";"Paracetamol";13;0.55;0.51;0.51;13;8;"High"
"2025-01-18";"Ibuprofen";30;0.75;0.64;0.64;7;8;"Medium"
"2025-01-18";"Aspirin";53;0.6;0.52;0.52;9;11;"Low"
"2025-01-18";"Naproxen";85;0.85;0.82;0.82;4;10;"Low"
"2025-01-18";"Diclofenac";39;0.9;0.78;0.78;11;9;"High"
"2025-01-18";"Amoxicillin";87;1.3;1.28;1.28;4;7;"Medium"
"2025-01-18";"Azithromycin";22;1.5;1.47;1.47;10;9;"Low"
"2025-01-18";"Ciprofloxacin";99;1.4;1.32;1.32;1;15;"Medium"
"2025-01-18";"Doxycycline";50;1.2;1.04;1.04;7;13;"Low"
"2025-01-18";"Cetrizine";49;0.4;0.38;0.38;4;13;"Low"
"2025-01-18";"Loratadine";30;0.45;0.4;0.4;12;14;"High"
"2025-01-18";"Fexofenadine";100;0.5;0.48;0.48;12;11;"Medium"
"2025-01-18";"Metformin";86;0.9;0.84;0.84;0;9;"High"
"2025-01-18";"Glimepiride";84;1.1;0.95;0.95;8;12;"High"
"2025-01-18";"Sitagliptin";83;1.6;1.47;1.47;5;11;"High"
"2025-01-18";"Pioglitazone";75;1.2;1.09;1.09;14;7;"Low"
"2025-01-18";"Omeprazole";77;0.7;0.61;0.61;1;10;"High"
"2025-01-18";"Losartan";71;1.0;0.92;0.92;0;8;"High"
"2025-01-18";"Levothyroxine";80;0.8;0.78;0.78;8;6;"High"
"2025-01-19";"Paracetamol";80;0.55;0.48;0.48;14;15;"Medium"
"2025-01-19";"Ibuprofen";20;0.75;0.65;0.65;3;12;"Low"
"2025-01-19";"Aspirin";67;0.6;0.6;0.6;11;6;"High"
"2025-01-19";"Naproxen";82;0.85;0.8;0.8;13;14;"High"
"2025-01-19";"Diclofenac";31;0.9;0.78;0.78;0;9;"Low"
"2025-01-19";"Amoxicillin";96;1.3;1.27;1.27;2;10;"Low"
"2025-01-19";"Azithromycin";64;1.5;1.5;1.5;0;14;"Low"
"2025-01-19";"Ciprofloxacin";72;1.4;1.35;1.35;6;9;"Low"
"2025-01-19";"Doxycycline";93;1.2;1.12;1.12;7;13;"High"
"2025-01-19";"Cetrizine";100;0.4;0.38;0.38;1;11;"Medium"
"2025-01-19";"Loratadine";18;0.45;0.39;0.39;10;15;"Low"
"2025-01-19";"Fexofenadine";79;0.5;0.45;0.45;8;9;"Medium"
"2025-01-19";"Metformin";66;0.9;0.89;0.89;1;13;"High"
"2025-01-19";"Glimepiride";61;1.1;0.94;0.94;11;8;"Low"
"2025-01-19";"Sitagliptin";28;1.6;1.47;1.47;7;12;"Medium"
"2025-01-19";"Pioglitazone";48;1.2;1.03;1.03;6;11;"High"
"2025-01-19";"Omeprazole";42;0.7;0.69;0.69;8;12;"High"
"2025-01-19";"Losartan";85;1.0;0.88;0.88;10;5;"Medium"
"2025-01-19";"Levothyroxine";25;0.8;0.8;0.8;8;12;"Low"
"2025-01-20";"Paracetamol";33;0.55;0.49;0.49;6;10;"High"
"2025-01-20";"Ibuprofen";85;0.75;0.64;0.64;8;6;"Medium"
"2025-01-20";"Aspirin";92;0.6;0.56;0.56;0;5;"High"
"2025-01-20";"Naproxen";46;0.85;0.72;0.72;10;7;"High"
"2025-01-20";"Diclofenac";17;0.9;0.86;0.86;2;8;"Low"
"2025-01-20";"Amoxicillin";25;1.3;1.18;1.18;5;13;"High"
"2025-01-20";"Azithromycin";100;1.5;1.3;1.3;11;11;"High"
"2025-01-20";"Ciprofloxacin";93;1.4;1.29;1.29;6;7;"High"
"2025-01-20";"Doxycycline";41;1.2;1.11;1.11;1;13;"Medium"
"2025-01-20";"Cetrizine";80;0.4;0.39;0.39;13;7;"Medium"
"2025-01-20";"Loratadine";22;0.45;0.44;0.44;11;6;"Low"
"2025-01-20";"Fexofenadine";93;0.5;0.47;0.47;12;5;"Medium"
"2025-01-20";"Metformin";61;0.9;0.81;0.81;13;5;"High"
"2025-01-20";"Glimepiride";81;1.1;1.1;1.1;5;7;"Medium"
"2025-01-20";"Sitagliptin";56;1.6;1.58;1.58;7;9;"Low"
"2025-01-20";"Pioglitazone";91;1.2;1.17;1.17;9;12;"High"
"2025-01-20";"Omeprazole";58;0.7;0.68;0.68;3;11;"Low"
"2025-01-20";"Losartan";93;1.0;0.96;0.96;9;8;"Low"
"2025-01-20";"Levothyroxine";46;0.8;0.7;0.7;1;9;"Medium"
"2025-01-21";"Paracetamol";54;0.55;0.48;0.48;10;6;"Low"
"2025-01-21";"Ibuprofen";56;0.75;0.75;0.75;7;12;"High"
"2025-01-21";"Aspirin";54;0.6;0.57;0.57;0;9;"Medium"
"2025-01-21";"Naproxen";54;0.85;0.73;0.73;0;7;"Low"
"2025-01-21";"Diclofenac";73;0.9;0.81;0.81;7;10;"Low"
"2025-01-21";"Amoxicillin";85;1.3;1.21;1.21;10;5;"Low"
"2025-01-21";"Azithromycin";80;1.5;1.46;1.46;15;9;"High"
"2025-01-21";"Ciprofloxacin";19;1.4;1.28;1.28;10;9;"Low"
"2025-01-21";"Doxycycline";83;1.2;1.17;1.17;13;11;"Medium"
"2025-01-21";"Cetrizine";66;0.4;0.34;0.34;12;10;"Low"
"2025-01-21";"Loratadine";37;0.45;0.42;0.42;6;10;"High"
"2025-01-21";"Fexofenadine";39;0.5;0.48;0.48;10;12;"Medium"
"2025-01-21";"Metformin";60;0.9;0.89;0.89;8;5;"Low"
"2025-01-21";"Glimepiride";17;1.1;0.96;0.96;5;13;"Low"
"2025-01-21";"Sitagliptin";31;1.6;1.56;1.56;0;11;"Low"
"2025-01-21";"Pioglitazone";92;1.2;1.18;1.18;2;8;"High"
"2025-01-21";"Omeprazole";67;0.7;0.68;0.68;7;11;"Low"
"2025-01-21";"Losartan";71;1.0;0.92;0.92;10;14;"High"
"2025-01-21";"Levothyroxine";66;0.8;0.79;0.79;15;15;"High"
"2025-01-22";"Paracetamol";27;0.55;0.51;0.51;6;15;"Low"
"2025-01-22";"Ibuprofen";100;0.75;0.66;0.66;2;12;"Medium"
"2025-01-22";"Aspirin";33;0.6;0.55;0.55;0;6;"Medium"
"2025-01-22";"Naproxen";50;0.85;0.76;0.76;6;10;"Medium"
"2025-01-22";"Diclofenac";21;0.9;0.8;0.8;11;10;"High"
"2025-01-22";"Amoxicillin";48;1.3;1.17;1.17;6;14;"Medium"
"2025-01-22";"Azithromycin";12;1.5;1.47;1.47;14;7;"Low"
"2025-01-22";"Ciprofloxacin";42;1.4;1.25;1.25;4;12;"High"
"2025-01-22";"Doxycycline";26;1.2;1.15;1.15;3;12;"High"
"2025-01-22";"Cetrizine";24;0.4;0.39;0.39;0;13;"Medium"
"2025-01-22";"Loratadine";70;0.45;0.43;0.43;0;7;"High"
"2025-01-22";"Fexofenadine";16;0.5;0.5;0.5;3;5;"Medium"
"2025-01-22";"Metformin";80;0.9;0.84;0.84;11;10;"Low"
"2025-01-22";"Glimepiride";24;1.1;0.95;0.95;13;11;"Medium"
"2025-01-22";"Sitagliptin";48;1.6;1.39;1.39;7;6;"Medium"
"2025-01-22";"Pioglitazone";54;1.2;1.15;1.15;3;6;"Low"
"2025-01-22";"Omeprazole";21;0.7;0.61;0.61;12;10;"High"
"2025-01-22";"Losartan";49;1.0;0.97;0.97;5;8;"Medium"
"2025-01-22";"Levothyroxine";44;0.8;0.68;0.68;3;15;"High"
"2025-01-23";"Paracetamol";74;0.55;0.52;0.52;5;14;"High"
"2025-01-23";"Ibuprofen";99;0.75;0.7;0.7;10;11;"Low"
"2025-01-23";"Aspirin";70;0.6;0.57;0.57;5;10;"High"
"2025-01-23";"Naproxen";91;0.85;0.74;0.74;1;9;"Low"
"2025-01-23";"Diclofenac";21;0.9;0.78;0.78;2;5;"Medium"
"2025-01-23";"Amoxicillin";76;1.3;1.26;1.26;2;14;"Low"
"2025-01-23";"Azithromycin";82;1.5;1.35;1.35;12;15;"Low"
"2025-01-23";"Ciprofloxacin";15;1.4;1.26;1.26;0;9;"Medium"
"2025-01-23";"Doxycycline";82;1.2;1.14;1.14;4;8;"High"
"2025-01-23";"Cetrizine";83;0.4;0.37;0.37;15;6;"High"
"2025-01-23";"Loratadine";83;0.45;0.43;0.43;15;10;"Medium"
"2025-01-23";"Fexofenadine";91;0.5;0.47;0.47;5;10;"Low"
"2025-01-23";"Metformin";34;0.9;0.84;0.84;5;10;"High"
"2025-01-23";"Glimepiride";31;1.1;0.94;0.94;5;5;"Low"
"2025-01-23";"Sitagliptin";76;1.6;1.42;1.42;9;9;"Low"
"2025-01-23";"Pioglitazone";97;1.2;1.15;1.15;6;12;"High"
"2025-01-23";"Omeprazole";87;0.7;0.61;0.61;4;14;"Low"
"2025-01-23";"Losartan";95;1.0;0.96;0.96;2;5;"Low"
"2025-01-23";"Levothyroxine";61;0.8;0.8;0.8;7;10;"Medium"
"2025-01-24";"Paracetamol";67;0.55;0.49;0.49;9;10;"Low"
"2025-01-24";"Ibuprofen";13;0.75;0.69;0.69;9;8;"Medium"
"2025-01-24";"Aspirin";15;0.6;0.52;0.52;7;6;"Medium"
"2025-01-24";"Naproxen";38;0.85;0.77;0.77;2;9;"Medium"
"2025-01-24";"Diclofenac";33;0.9;0.86;0.86;6;10;"Low"
"2025-01-24";"Amoxicillin";40;1.3;1.23;1.23;7;9;"Medium"
"2025-01-24";"Azithromycin";41;1.5;1.46;1.46;7;10;"Low"
"2025-01-24";"Ciprofloxacin";26;1.4;1.27;1.27;8;15;"High"
"2025-01-24";"Doxycycline";68;1.2;1.08;1.08;0;12;"Low"
"2025-01-24";"Cetrizine";41;0.4;0.4;0.4;3;9;"Medium"
"2025-01-24";"Loratadine";17;0.45;0.41;0.41;3;8;"Medium"
"2025-01-24";"Fexofenadine";74;0.5;0.43;0.43;4;15;"High"
"2025-01-24";"Metformin";81;0.9;0.86;0.86;15;12;"High"
"2025-01-24";"Glimepiride";85;1.1;1.05;1.05;12;13;"High"
"2025-01-24";"Sitagliptin";99;1.6;1.44;1.44;5;5;"High"
"2025-01-24";"Pioglitazone";37;1.2;1.08;1.08;10;15;"Low"
"2025-01-24";"Omeprazole";57;0.7;0.63;0.63;0;13;"High"
"2025-01-24";"Losartan";51;1.0;0.94;0.94;4;11;"Low"
"2025-01-24";"Levothyroxine";20;0.8;0.77;0.77;15;6;"Low"
"2025-01-25";"Paracetamol";82;0.55;0.49;0.49;6;13;"Low"
"2025-01-25";"Ibuprofen";44;0.75;0.65;0.65;14;7;"Medium"
"2025-01-25";"Aspirin";90;0.6;0.58;0.58;4;14;"High"
"2025-01-25";"Naproxen";81;0.85;0.78;0.78;3;12;"High"
"2025-01-25";"Diclofenac";100;0.9;0.8;0.8;13;13;"Medium"
"2025-01-25";"Amoxicillin";51;1.3;1.14;1.14;12;15;"Medium"
"2025-01-25";"Azithromycin";10;1.5;1.36;1.36;2;11;"Low"
"2025-01-25";"Ciprofloxacin";71;1.4;1.23;1.23;7;12;"Medium"
"2025-01-25";"Doxycycline";100;1.2;1.16;1.16;8;5;"Medium"
"2025-01-25";"Cetrizine";18;0.4;0.38;0.38;3;15;"High"
"2025-01-25";"Loratadine";56;0.45;0.43;0.43;9;13;"Low"
"2025-01-25";"Fexofenadine";91;0.5;0.49;0.49;2;11;"Medium"
"2025-01-25";"Metformin";22;0.9;0.85;0.85;13;9;"Low"
"2025-01-25";"Glimepiride";37;1.1;0.99;0.99;10;10;"High"
"2025-01-25";"Sitagliptin";95;1.6;1.39;1.39;1;10;"Medium"
"2025-01-25";"Pioglitazone";93;1.2;1.13;1.13;3;8;"Low"
"2025-01-25";"Omeprazole";65;0.7;0.62;0.62;11;9;"High"
"2025-01-25";"Losartan";18;1.0;0.85;0.85;11;12;"High"
"2025-01-25";"Levothyroxine";79;0.8;0.69;0.69;0;13;"Medium"
"2025-01-26";"Paracetamol";25;0.55;0.52;0.52;5;11;"High"
"2025-01-26";"Ibuprofen";67;0.75;0.64;0.64;13;15;"High"
"2025-01-26";"Aspirin";90;0.6;0.58;0.58;3;7;"High"
"2025-01-26";"Naproxen";34;0.85;0.75;0.75;4;10;"High"
"2025-01-26";"Diclofenac";73;0.9;0.78;0.78;0;9;"High"
"2025-01-26";"Amoxicillin";30;1.3;1.13;1.13;0;10;"High"
"2025-01-26";"Azithromycin";13;1.5;1.37;1.37;8;14;"Medium"
"2025-01-26";"Ciprofloxacin";94;1.4;1.19;1.19;4;7;"High"
"2025-01-26";"Doxycycline";22;1.2;1.09;1.09;2;5;"Medium"
"2025-01-26";"Cetrizine";38;0.4;0.35;0.35;9;15;"Medium"
"2025-01-26";"Loratadine";75;0.45;0.41;0.41;5;5;"Medium"
"2025-01-26";"Fexofenadine";86;0.5;0.5;0.5;10;9;"Low"
"2025-01-26";"Metformin";51;0.9;0.88;0.88;15;10;"Medium"
"2025-01-26";"Glimepiride";93;1.1;1.01;1.01;4;6;"Medium"
"2025-01-26";"Sitagliptin";90;1.6;1.37;1.37;0;12;"Low"
"2025-01-26";"Pioglitazone";53;1.2;1.15;1.15;4;15;"High"
"2025-01-26";"Omeprazole";91;0.7;0.6;0.6;14;15;"High"
"2025-01-26";"Losartan";71;1.0;0.88;0.88;2;9;"Low"
"2025-01-26";"Levothyroxine";65;0.8;0.69;0.69;9;9;"Low"
"2025-01-27";"Paracetamol";56;0.55;0.49;0.49;15;10;"Medium"
"2025-01-27";"Ibuprofen";91;0.75;0.68;0.68;13;14;"Medium"
"2025-01-27";"Aspirin";30;0.6;0.57;0.57;1;14;"Medium"
"2025-01-27";"Naproxen";64;0.85;0.81;0.81;4;15;"High"
"2025-01-27";"Diclofenac";84;0.9;0.81;0.81;8;11;"High"
"2025-01-27";"Amoxicillin";58;1.3;1.12;1.12;14;14;"High"
"2025-01-27";"Azithromycin";27;1.5;1.41;1.41;3;11;"Low"
"2025-01-27";"Ciprofloxacin";70;1.4;1.24;1.24;13;8;"High"
"2025-01-27";"Doxycycline";53;1.2;1.17;1.17;10;12;"Low"
"2025-01-27";"Cetrizine";55;0.4;0.39;0.39;6;12;"Medium"
"2025-01-27";"Loratadine";52;0.45;0.41;0.41;11;15;"High"
"2025-01-27";"Fexofenadine";69;0.5;0.47;0.47;14;8;"Medium"
"2025-01-27";"Metformin";90;0.9;0.81;0.81;15;8;"Low"
"2025-01-27";"Glimepiride";88;1.1;0.96;0.96;13;11;"High"
"2025-01-27";"Sitagliptin";19;1.6;1.59;1.59;14;8;"Medium"
"2025-01-27";"Pioglitazone";82;1.2;1.15;1.15;13;8;"High"
"2025-01-27";"Omeprazole";16;0.7;0.6;0.6;5;12;"High"
"2025-01-27";"Losartan";23;1.0;0.98;0.98;13;8;"Low"
"2025-01-27";"Levothyroxine";41;0.8;0.75;0.75;6;10;"Medium"
"2025-01-28";"Paracetamol";20;0.55;0.54;0.54;11;12;"Low"
"2025-01-28";"Ibuprofen";55;0.75;0.64;0.64;13;7;"Medium"
"2025-01-28";"Aspirin";28;0.6;0.56;0.56;14;9;"High"
"2025-01-28";"Naproxen";97;0.85;0.76;0.76;2;12;"Medium"
"2025-01-28";"Diclofenac";89;0.9;0.8;0.8;3;10;"Medium"
"2025-01-28";"Amoxicillin";25;1.3;1.15;1.15;8;12;"High"
"2025-01-28";"Azithromycin";97;1.5;1.39;1.39;15;15;"Medium"
"2025-01-28";"Ciprofloxacin";71;1.4;1.24;1.24;7;11;"High"
"2025-01-28";"Doxycycline";48;1.2;1.16;1.16;0;7;"Medium"
"2025-01-28";"Cetrizine";19;0.4;0.35;0.35;14;6;"High"
"2025-01-28";"Loratadine";10;0.45;0.43;0.43;5;11;"Medium"
"2025-01-28";"Fexofenadine";79;0.5;0.47;0.47;4;12;"Low"
"2025-01-28";"Metformin";19;0.9;0.89;0.89;9;14;"Low"
"2025-01-28";"Glimepiride";52;1.1;1.09;1.09;1;8;"High"
"2025-01-28";"Sitagliptin";55;1.6;1.39;1.39;14;13;"High"
"2025-01-28";"Pioglitazone";40;1.2;1.13;1.13;5;6;"Low"
"2025-01-28";"Omeprazole";91;0.7;0.69;0.69;15;6;"Medium"
"2025-01-28";"Losartan";94;1.0;0.85;0.85;6;11;"Low"
"2025-01-28";"Levothyroxine";29;0.8;0.79;0.79;10;6;"High"
"2025-01-29";"Paracetamol";29;0.55;0.5;0.5;14;15;"High"
"2025-01-29";"Ibuprofen";86;0.75;0.69;0.69;6;13;"High"
"2025-01-29";"Aspirin";77;0.6;0.57;0.57;4;12;"High"
"2025-01-29";"Naproxen";34;0.85;0.81;0.81;1;7;"Low"
"2025-01-29";"Diclofenac";96;0.9;0.89;0.89;0;5;"Medium"
"2025-01-29";"Amoxicillin";57;1.3;1.11;1.11;0;5;"Medium"
"2025-01-29";"Azithromycin";49;1.5;1.38;1.38;14;12;"High"
"2025-01-29";"Ciprofloxacin";67;1.4;1.27;1.27;3;10;"Low"
"2025-01-29";"Doxycycline";50;1.2;1.12;1.12;13;13;"Medium"
"2025-01-29";"Cetrizine";47;0.4;0.38;0.38;12;6;"Low"
"2025-01-29";"Loratadine";64;0.45;0.43;0.43;5;9;"High"
"2025-01-29";"Fexofenadine";62;0.5;0.45;0.45;3;8;"Medium"
"2025-01-29";"Metformin";91;0.9;0.79;0.79;15;9;"Medium"
"2025-01-29";"Glimepiride";68;1.1;0.96;0.96;13;12;"Low"
"2025-01-29";"Sitagliptin";30;1.6;1.44;1.44;0;12;"High"
"2025-01-29";"Pioglitazone";93;1.2;1.07;1.07;14;15;"High"
"2025-01-29";"Omeprazole";61;0.7;0.64;0.64;1;14;"High"
"2025-01-29";"Losartan";91;1.0;0.91;0.91;14;7;"Medium"
"2025-01-29";"Levothyroxine";34;0.8;0.71;0.71;7;12;"Low"
"2025-01-30";"Paracetamol";63;0.55;0.48;0.48;8;14;"High"
"2025-01-30";"Ibuprofen";58;0.75;0.71;0.71;5;12;"High"
"2025-01-30";"Aspirin";58;0.6;0.53;0.53;13;14;"Low"
"2025-01-30";"Naproxen";79;0.85;0.75;0.75;0;9;"Medium"
"2025-01-30";"Diclofenac";55;0.9;0.8;0.8;15;7;"Low"
"2025-01-30";"Amoxicillin";43;1.3;1.22;1.22;15;9;"Low"
"2025-01-30";"Azithromycin";70;1.5;1.44;1.44;15;9;"High"
"2025-01-30";"Ciprofloxacin";29;1.4;1.3;1.3;1;6;"High"
"2025-01-30";"Doxycycline";85;1.2;1.15;1.15;15;14;"Medium"
"2025-01-30";"Cetrizine";16;0.4;0.38;0.38;3;15;"High"
"2025-01-30";"Loratadine";77;0.45;0.43;0.43;15;5;"High"
"2025-01-30";"Fexofenadine";64;0.5;0.47;0.47;12;11;"Medium"
"2025-01-30";"Metformin";99;0.9;0.82;0.82;13;5;"High"
"2025-01-30";"Glimepiride";57;1.1;1.05;1.05;8;5;"Medium"
"2025-01-30";"Sitagliptin";53;1.6;1.59;1.59;2;11;"High"
"2025-01-30";"Pioglitazone";15;1.2;1.05;1.05;15;11;"High"
"2025-01-30";"Omeprazole";73;0.7;0.65;0.65;11;11;"Low"
"2025-01-30";"Losartan";16;1.0;0.93;0.93;2;13;"Medium"
"2025-01-30";"Levothyroxine";86;0.8;0.77;0.77;4;14;"Medium"
"2025-01-31";"Paracetamol";18;0.55;0.53;0.53;12;12;"High"
"2025-01-31";"Ibuprofen";23;0.75;0.64;0.64;1;5;"High"
"2025-01-31";"Aspirin";56;0.6;0.51;0.51;0;5;"Low"
"2025-01-31";"Naproxen";89;0.85;0.82;0.82;10;15;"Low"
"2025-01-31";"Diclofenac";89;0.9;0.8;0.8;4;8;"Medium"
"2025-01-31";"Amoxicillin";96;1.3;1.24;1.24;8;8;"Low"
"2025-01-31";"Azithromycin";83;1.5;1.37;1.37;3;8;"High"
"2025-01-31";"Ciprofloxacin";95;1.4;1.27;1.27;1;13;"Low"
"2025-01-31";"Doxycycline";85;1.2;1.14;1.14;13;12;"Low"
"2025-01-31";"Cetrizine";22;0.4;0.39;0.39;10;14;"Medium"
"2025-01-31";"Loratadine";15;0.45;0.43;0.43;14;13;"Medium"
"2025-01-31";"Fexofenadine";91;0.5;0.43;0.43;1;8;"Low"
"2025-01-31";"Metformin";61;0.9;0.81;0.81;5;6;"High"
"2025-01-31";"Glimepiride";84;1.1;1.1;1.1;7;7;"High"
"2025-01-31";"Sitagliptin";96;1.6;1.38;1.38;7;12;"Medium"
"2025-01-31";"Pioglitazone";70;1.2;1.15;1.15;1;6;"Medium"
"2025-01-31";"Omeprazole";55;0.7;0.69;0.69;2;11;"Low"
"2025-01-31";"Losartan";87;1.0;0.88;0.88;8;9;"Medium"
"2025-01-31";"Levothyroxine";66;0.8;0.8;0.8;13;11;"High"
"2025-02-01";"Paracetamol";78;0.55;0.51;0.51;13;12;"Medium"
"2025-02-01";"Ibuprofen";12;0.75;0.68;0.68;15;5;"Low"
"2025-02-01";"Aspirin";25;0.6;0.51;0.51;10;7;"Low"
"2025-02-01";"Naproxen";32;0.85;0.73;0.73;4;12;"Low"
"2025-02-01";"Diclofenac";41;0.9;0.78;0.78;1;10;"Low"
"2025-02-01";"Amoxicillin";71;1.3;1.18;1.18;5;15;"Medium"
"2025-02-01";"Azithromycin";33;1.5;1.37;1.37;13;6;"Medium"
"2025-02-01";"Ciprofloxacin";75;1.4;1.23;1.23;12;11;"Low"
"2025-02-01";"Doxycycline";82;1.2;1.19;1.19;5;9;"Medium"
"2025-02-01";"Cetrizine";25;0.4;0.38;0.38;2;15;"Medium"
"2025-02-01";"Loratadine";99;0.45;0.44;0.44;8;9;"Medium"
"2025-02-01";"Fexofenadine";17;0.5;0.46;0.46;15;12;"High"
"2025-02-01";"Metformin";59;0.9;0.77;0.77;3;13;"Medium"
"2025-02-01";"Glimepiride";49;1.1;0.94;0.94;7;11;"High"
"2025-02-01";"Sitagliptin";14;1.6;1.37;1.37;4;10;"Medium"
"2025-02-01";"Pioglitazone";45;1.2;1.12;1.12;8;12;"High"
"2025-02-01";"Omeprazole";21;0.7;0.63;0.63;3;6;"Low"
"2025-02-01";"Losartan";63;1.0;0.87;0.87;9;9;"High"
"2025-02-01";"Levothyroxine";13;0.8;0.76;0.76;10;10;"High"
"2025-02-02";"Paracetamol";13;0.55;0.47;0.47;14;15;"Medium"
"2025-02-02";"Ibuprofen";39;0.75;0.74;0.74;3;14;"High"
"2025-02-02";"Aspirin";49;0.6;0.53;0.53;11;11;"High"
"2025-02-02";"Naproxen";30;0.85;0.76;0.76;2;7;"High"
"2025-02-02";"Diclofenac";82;0.9;0.82;0.82;15;11;"Low"
"2025-02-02";"Amoxicillin";25;1.3;1.14;1.14;12;7;"High"
"2025-02-02";"Azithromycin";98;1.5;1.28;1.28;8;11;"High"
"2025-02-02";"Ciprofloxacin";68;1.4;1.35;1.35;3;11;"High"
"2025-02-02";"Doxycycline";100;1.2;1.06;1.06;13;11;"Medium"
