Transaction ID,Date,Medicine Name,Category,Quantity Sold,Government Ceiling Price ($),Industry Selling Price ($),Price per Unit ($),Discount (%),Taxes (%),Demand Level,Supply Chain Issues
2082,2024-12-27,Levothyroxine,Thyroid,40,0.8,0.76,0.76,13,9,Medium,Raw Material Shortage
2083,2024-12-28,Paracetamol,Painkiller,98,0.55,0.48,0.48,2,5,High,Shipping Delay
2084,2024-12-28,Ibuprofen,Painkiller,52,0.75,0.71,0.71,12,8,High,Shipping Delay
2085,2024-12-28,Aspirin,Painkiller,45,0.6,0.59,0.59,5,7,Low,Raw Material Shortage
2086,2024-12-28,Naproxen,Painkiller,73,0.85,0.72,0.72,4,6,High,Shipping Delay
2087,2024-12-28,Diclofenac,Painkiller,46,0.9,0.79,0.79,2,9,Medium,None
2088,2024-12-28,Amoxicillin,Antibiotic,91,1.3,1.27,1.27,9,8,Medium,Raw Material Shortage
2089,2024-12-28,Azithromycin,Antibiotic,63,1.5,1.49,1.49,0,15,Medium,Raw Material Shortage
2090,2024-12-28,Ciprofloxacin,Antibiotic,95,1.4,1.36,1.36,4,10,High,Shipping Delay
2091,2024-12-28,Doxycycline,Antibiotic,26,1.2,1.17,1.17,11,5,Low,Shipping Delay
2092,2024-12-28,Cetrizine,Antihistamine,84,0.4,0.39,0.39,9,8,Medium,Shipping Delay
2093,2024-12-28,Loratadine,Antihistamine,93,0.45,0.39,0.39,4,8,Medium,Raw Material Shortage
2094,2024-12-28,Fexofenadine,Antihistamine,29,0.5,0.5,0.5,7,15,High,None
2095,2024-12-28,Metformin,Diabetes,18,0.9,0.8,0.8,15,10,High,Shipping Delay
2096,2024-12-28,Glimepiride,Diabetes,33,1.1,1.02,1.02,13,5,Low,None
2097,2024-12-28,Sitagliptin,Diabetes,53,1.6,1.47,1.47,11,13,Low,Shipping Delay
2098,2024-12-28,Pioglitazone,Diabetes,70,1.2,1.03,1.03,11,12,Low,Raw Material Shortage
2099,2024-12-28,Omeprazole,Acid Reflux,94,0.7,0.64,0.64,3,12,High,Raw Material Shortage
2100,2024-12-28,Losartan,Blood Pressure,82,1,0.88,0.88,10,13,Low,Raw Material Shortage
2101,2024-12-28,Levothyroxine,Thyroid,24,0.8,0.73,0.73,3,13,Low,None
2102,2024-12-29,Paracetamol,Painkiller,37,0.55,0.48,0.48,14,15,Medium,Raw Material Shortage
2103,2024-12-29,Ibuprofen,Painkiller,86,0.75,0.68,0.68,3,14,Low,Shipping Delay
2104,2024-12-29,Aspirin,Painkiller,36,0.6,0.55,0.55,13,14,Low,None
2105,2024-12-29,Naproxen,Painkiller,47,0.85,0.82,0.82,6,10,High,Shipping Delay
2106,2024-12-29,Diclofenac,Painkiller,15,0.9,0.78,0.78,7,10,High,Raw Material Shortage
2107,2024-12-29,Amoxicillin,Antibiotic,24,1.3,1.2,1.2,7,11,High,None
2108,2024-12-29,Azithromycin,Antibiotic,59,1.5,1.35,1.35,0,10,Medium,None
2109,2024-12-29,Ciprofloxacin,Antibiotic,69,1.4,1.37,1.37,4,15,High,Raw Material Shortage
2110,2024-12-29,Doxycycline,Antibiotic,24,1.2,1.09,1.09,13,6,Low,None
2111,2024-12-29,Cetrizine,Antihistamine,88,0.4,0.39,0.39,8,14,Low,None
2112,2024-12-29,Loratadine,Antihistamine,82,0.45,0.41,0.41,8,13,Medium,Shipping Delay
2113,2024-12-29,Fexofenadine,Antihistamine,73,0.5,0.43,0.43,0,10,Low,None
2114,2024-12-29,Metformin,Diabetes,30,0.9,0.88,0.88,3,11,Medium,None
2115,2024-12-29,Glimepiride,Diabetes,69,1.1,1.07,1.07,6,6,Low,None
2116,2024-12-29,Sitagliptin,Diabetes,53,1.6,1.5,1.5,8,10,Low,Shipping Delay
2117,2024-12-29,Pioglitazone,Diabetes,31,1.2,1.05,1.05,15,11,Low,None
2118,2024-12-29,Omeprazole,Acid Reflux,12,0.7,0.68,0.68,6,5,Medium,Shipping Delay
2119,2024-12-29,Losartan,Blood Pressure,41,1,0.96,0.96,10,8,Low,None
2120,2024-12-29,Levothyroxine,Thyroid,68,0.8,0.73,0.73,7,8,High,None
2121,2024-12-30,Paracetamol,Painkiller,95,0.55,0.51,0.51,12,11,Medium,Raw Material Shortage
2122,2024-12-30,Ibuprofen,Painkiller,17,0.75,0.68,0.68,7,11,Low,Shipping Delay
2123,2024-12-30,Aspirin,Painkiller,42,0.6,0.56,0.56,7,6,Low,None
2124,2024-12-30,Naproxen,Painkiller,81,0.85,0.84,0.84,13,7,High,Shipping Delay
2125,2024-12-30,Diclofenac,Painkiller,15,0.9,0.87,0.87,5,6,Medium,Shipping Delay
2126,2024-12-30,Amoxicillin,Antibiotic,39,1.3,1.3,1.3,14,9,High,Raw Material Shortage
2127,2024-12-30,Azithromycin,Antibiotic,74,1.5,1.29,1.29,6,12,Medium,Shipping Delay
2128,2024-12-30,Ciprofloxacin,Antibiotic,61,1.4,1.37,1.37,11,14,Low,Shipping Delay
2129,2024-12-30,Doxycycline,Antibiotic,56,1.2,1.03,1.03,15,9,High,Shipping Delay
2130,2024-12-30,Cetrizine,Antihistamine,71,0.4,0.35,0.35,1,14,High,Shipping Delay
2131,2024-12-30,Loratadine,Antihistamine,26,0.45,0.43,0.43,7,6,High,Raw Material Shortage
2132,2024-12-30,Fexofenadine,Antihistamine,55,0.5,0.46,0.46,5,12,High,None
2133,2024-12-30,Metformin,Diabetes,61,0.9,0.88,0.88,12,13,Low,Raw Material Shortage
2134,2024-12-30,Glimepiride,Diabetes,24,1.1,0.99,0.99,3,7,Low,Raw Material Shortage
2135,2024-12-30,Sitagliptin,Diabetes,79,1.6,1.59,1.59,3,12,Medium,None
2136,2024-12-30,Pioglitazone,Diabetes,63,1.2,1.11,1.11,6,9,Medium,Shipping Delay
2137,2024-12-30,Omeprazole,Acid Reflux,55,0.7,0.65,0.65,3,11,Medium,Shipping Delay
2138,2024-12-30,Losartan,Blood Pressure,61,1,0.86,0.86,4,12,Medium,Raw Material Shortage
2139,2024-12-30,Levothyroxine,Thyroid,28,0.8,0.75,0.75,12,14,Low,None
2140,2024-12-31,Paracetamol,Painkiller,39,0.55,0.5,0.5,12,6,High,None
2141,2024-12-31,Ibuprofen,Painkiller,72,0.75,0.68,0.68,4,9,Medium,None
2142,2024-12-31,Aspirin,Painkiller,52,0.6,0.57,0.57,5,11,Low,None
2143,2024-12-31,Naproxen,Painkiller,91,0.85,0.8,0.8,4,5,High,None
2144,2024-12-31,Diclofenac,Painkiller,98,0.9,0.82,0.82,0,6,Medium,Raw Material Shortage
2145,2024-12-31,Amoxicillin,Antibiotic,38,1.3,1.12,1.12,3,7,Medium,None
2146,2024-12-31,Azithromycin,Antibiotic,90,1.5,1.42,1.42,14,11,High,None
2147,2024-12-31,Ciprofloxacin,Antibiotic,86,1.4,1.24,1.24,9,12,Low,Raw Material Shortage
2148,2024-12-31,Doxycycline,Antibiotic,90,1.2,1.16,1.16,3,7,High,Shipping Delay
2149,2024-12-31,Cetrizine,Antihistamine,38,0.4,0.35,0.35,5,15,High,None
2150,2024-12-31,Loratadine,Antihistamine,41,0.45,0.42,0.42,13,14,High,Raw Material Shortage
2151,2024-12-31,Fexofenadine,Antihistamine,48,0.5,0.48,0.48,1,13,High,Raw Material Shortage
2152,2024-12-31,Metformin,Diabetes,46,0.9,0.87,0.87,7,11,Low,Shipping Delay
2153,2024-12-31,Glimepiride,Diabetes,24,1.1,1.01,1.01,10,9,Low,Raw Material Shortage
2154,2024-12-31,Sitagliptin,Diabetes,34,1.6,1.5,1.5,13,11,Low,None
2155,2024-12-31,Pioglitazone,Diabetes,25,1.2,1.11,1.11,11,15,Medium,Raw Material Shortage
2156,2024-12-31,Omeprazole,Acid Reflux,17,0.7,0.69,0.69,12,7,High,Shipping Delay
2157,2024-12-31,Losartan,Blood Pressure,21,1,0.95,0.95,11,11,High,Shipping Delay
2158,2024-12-31,Levothyroxine,Thyroid,86,0.8,0.7,0.7,15,15,Medium,None
2159,2025-01-01,Paracetamol,Painkiller,50,0.55,0.54,0.54,4,12,Medium,Shipping Delay
2160,2025-01-01,Ibuprofen,Painkiller,21,0.75,0.64,0.64,0,12,High,Raw Material Shortage
2161,2025-01-01,Aspirin,Painkiller,22,0.6,0.53,0.53,2,7,Medium,Raw Material Shortage
2162,2025-01-01,Naproxen,Painkiller,99,0.85,0.73,0.73,8,15,High,Shipping Delay
2163,2025-01-01,Diclofenac,Painkiller,74,0.9,0.8,0.8,6,7,Low,Shipping Delay
2164,2025-01-01,Amoxicillin,Antibiotic,28,1.3,1.18,1.18,7,9,Medium,Raw Material Shortage
2165,2025-01-01,Azithromycin,Antibiotic,81,1.5,1.39,1.39,5,9,High,Shipping Delay
2166,2025-01-01,Ciprofloxacin,Antibiotic,20,1.4,1.28,1.28,13,15,Medium,Raw Material Shortage
2167,2025-01-01,Doxycycline,Antibiotic,52,1.2,1.07,1.07,2,12,High,None
2168,2025-01-01,Cetrizine,Antihistamine,70,0.4,0.34,0.34,7,9,High,Raw Material Shortage
2169,2025-01-01,Loratadine,Antihistamine,87,0.45,0.44,0.44,6,7,High,Raw Material Shortage
2170,2025-01-01,Fexofenadine,Antihistamine,94,0.5,0.5,0.5,4,14,High,Raw Material Shortage
2171,2025-01-01,Metformin,Diabetes,86,0.9,0.85,0.85,15,15,Medium,None
2172,2025-01-01,Glimepiride,Diabetes,96,1.1,1.04,1.04,15,7,High,Shipping Delay
2173,2025-01-01,Sitagliptin,Diabetes,97,1.6,1.42,1.42,5,7,High,None
2174,2025-01-01,Pioglitazone,Diabetes,77,1.2,1.04,1.04,0,8,High,None
2175,2025-01-01,Omeprazole,Acid Reflux,64,0.7,0.62,0.62,8,14,High,Shipping Delay
2176,2025-01-01,Losartan,Blood Pressure,27,1,0.92,0.92,15,11,High,None
2177,2025-01-01,Levothyroxine,Thyroid,53,0.8,0.79,0.79,3,8,High,None
2178,2025-01-02,Paracetamol,Painkiller,94,0.55,0.53,0.53,7,7,High,Raw Material Shortage
2179,2025-01-02,Ibuprofen,Painkiller,64,0.75,0.75,0.75,9,9,Low,None
2180,2025-01-02,Aspirin,Painkiller,62,0.6,0.52,0.52,9,7,Low,Shipping Delay
2181,2025-01-02,Naproxen,Painkiller,66,0.85,0.75,0.75,6,14,Low,None
2182,2025-01-02,Diclofenac,Painkiller,63,0.9,0.87,0.87,9,5,High,Raw Material Shortage
2183,2025-01-02,Amoxicillin,Antibiotic,60,1.3,1.3,1.3,13,6,Medium,None
2184,2025-01-02,Azithromycin,Antibiotic,44,1.5,1.36,1.36,4,14,High,None
2185,2025-01-02,Ciprofloxacin,Antibiotic,52,1.4,1.36,1.36,0,5,High,None
2186,2025-01-02,Doxycycline,Antibiotic,92,1.2,1.05,1.05,10,10,Medium,None
2187,2025-01-02,Cetrizine,Antihistamine,100,0.4,0.39,0.39,9,12,Low,Raw Material Shortage
2188,2025-01-02,Loratadine,Antihistamine,65,0.45,0.4,0.4,6,6,Medium,None
2189,2025-01-02,Fexofenadine,Antihistamine,65,0.5,0.44,0.44,0,12,Low,None
2190,2025-01-02,Metformin,Diabetes,24,0.9,0.77,0.77,9,6,High,Raw Material Shortage
2191,2025-01-02,Glimepiride,Diabetes,49,1.1,1.08,1.08,2,5,Medium,Shipping Delay
2192,2025-01-02,Sitagliptin,Diabetes,75,1.6,1.37,1.37,13,7,Medium,Shipping Delay
2193,2025-01-02,Pioglitazone,Diabetes,51,1.2,1.02,1.02,7,11,High,Shipping Delay
2194,2025-01-02,Omeprazole,Acid Reflux,71,0.7,0.65,0.65,6,6,Medium,Shipping Delay
2195,2025-01-02,Losartan,Blood Pressure,97,1,0.91,0.91,3,7,Medium,Raw Material Shortage
2196,2025-01-02,Levothyroxine,Thyroid,48,0.8,0.79,0.79,14,5,Medium,Raw Material Shortage
2197,2025-01-03,Paracetamol,Painkiller,88,0.55,0.52,0.52,11,8,High,None
2198,2025-01-03,Ibuprofen,Painkiller,12,0.75,0.68,0.68,9,5,Low,Shipping Delay
2199,2025-01-03,Aspirin,Painkiller,97,0.6,0.54,0.54,10,13,Medium,Raw Material Shortage
2200,2025-01-03,Naproxen,Painkiller,79,0.85,0.77,0.77,5,14,Medium,None
2201,2025-01-03,Diclofenac,Painkiller,43,0.9,0.79,0.79,0,5,High,Shipping Delay
2202,2025-01-03,Amoxicillin,Antibiotic,21,1.3,1.27,1.27,0,14,High,Raw Material Shortage
2203,2025-01-03,Azithromycin,Antibiotic,58,1.5,1.44,1.44,6,9,Low,Raw Material Shortage
2204,2025-01-03,Ciprofloxacin,Antibiotic,19,1.4,1.32,1.32,12,13,Medium,None
2205,2025-01-03,Doxycycline,Antibiotic,39,1.2,1.12,1.12,13,8,Medium,Shipping Delay
2206,2025-01-03,Cetrizine,Antihistamine,34,0.4,0.38,0.38,1,13,High,Shipping Delay
2207,2025-01-03,Loratadine,Antihistamine,87,0.45,0.41,0.41,1,7,Medium,None
2208,2025-01-03,Fexofenadine,Antihistamine,57,0.5,0.44,0.44,13,13,Medium,Raw Material Shortage
2209,2025-01-03,Metformin,Diabetes,44,0.9,0.77,0.77,6,14,High,Shipping Delay
2210,2025-01-03,Glimepiride,Diabetes,81,1.1,1.02,1.02,12,6,High,Shipping Delay
2211,2025-01-03,Sitagliptin,Diabetes,68,1.6,1.36,1.36,1,7,High,Raw Material Shortage
2212,2025-01-03,Pioglitazone,Diabetes,43,1.2,1.09,1.09,14,6,Medium,Raw Material Shortage
2213,2025-01-03,Omeprazole,Acid Reflux,26,0.7,0.63,0.63,3,15,Low,Shipping Delay
2214,2025-01-03,Losartan,Blood Pressure,61,1,0.88,0.88,10,7,Low,Shipping Delay
2215,2025-01-03,Levothyroxine,Thyroid,17,0.8,0.75,0.75,12,9,Low,Shipping Delay
2216,2025-01-04,Paracetamol,Painkiller,72,0.55,0.54,0.54,12,13,Medium,None
2217,2025-01-04,Ibuprofen,Painkiller,82,0.75,0.66,0.66,3,15,High,None
2218,2025-01-04,Aspirin,Painkiller,79,0.6,0.56,0.56,7,9,Medium,Raw Material Shortage
2219,2025-01-04,Naproxen,Painkiller,91,0.85,0.78,0.78,11,11,High,Shipping Delay
2220,2025-01-04,Diclofenac,Painkiller,67,0.9,0.77,0.77,2,10,Low,Shipping Delay
2221,2025-01-04,Amoxicillin,Antibiotic,80,1.3,1.24,1.24,11,6,Low,Raw Material Shortage
2222,2025-01-04,Azithromycin,Antibiotic,65,1.5,1.36,1.36,6,15,High,Raw Material Shortage
2223,2025-01-04,Ciprofloxacin,Antibiotic,45,1.4,1.32,1.32,10,6,Low,Raw Material Shortage
2224,2025-01-04,Doxycycline,Antibiotic,80,1.2,1.17,1.17,9,15,Low,None
2225,2025-01-04,Cetrizine,Antihistamine,96,0.4,0.36,0.36,7,10,High,None
2226,2025-01-04,Loratadine,Antihistamine,14,0.45,0.41,0.41,15,12,Low,None
2227,2025-01-04,Fexofenadine,Antihistamine,78,0.5,0.5,0.5,1,13,High,Shipping Delay
2228,2025-01-04,Metformin,Diabetes,13,0.9,0.83,0.83,12,5,Low,Shipping Delay
2229,2025-01-04,Glimepiride,Diabetes,23,1.1,0.96,0.96,15,10,Low,None
2230,2025-01-04,Sitagliptin,Diabetes,33,1.6,1.38,1.38,13,6,Medium,None
2231,2025-01-04,Pioglitazone,Diabetes,27,1.2,1.14,1.14,5,12,Low,Shipping Delay
2232,2025-01-04,Omeprazole,Acid Reflux,23,0.7,0.62,0.62,4,7,Low,Shipping Delay
2233,2025-01-04,Losartan,Blood Pressure,48,1,0.87,0.87,15,13,Low,Raw Material Shortage
2234,2025-01-04,Levothyroxine,Thyroid,73,0.8,0.76,0.76,9,13,Medium,None
2235,2025-01-05,Paracetamol,Painkiller,89,0.55,0.54,0.54,13,10,High,Raw Material Shortage
2236,2025-01-05,Ibuprofen,Painkiller,26,0.75,0.7,0.7,5,8,Medium,Shipping Delay
2237,2025-01-05,Aspirin,Painkiller,39,0.6,0.51,0.51,0,5,Low,None
2238,2025-01-05,Naproxen,Painkiller,90,0.85,0.75,0.75,10,6,High,None
2239,2025-01-05,Diclofenac,Painkiller,12,0.9,0.81,0.81,8,14,High,Shipping Delay
2240,2025-01-05,Amoxicillin,Antibiotic,13,1.3,1.14,1.14,0,11,High,Shipping Delay
2241,2025-01-05,Azithromycin,Antibiotic,56,1.5,1.44,1.44,14,14,Low,Raw Material Shortage
2242,2025-01-05,Ciprofloxacin,Antibiotic,51,1.4,1.27,1.27,4,9,High,Shipping Delay
2243,2025-01-05,Doxycycline,Antibiotic,80,1.2,1.11,1.11,2,14,High,Raw Material Shortage
2244,2025-01-05,Cetrizine,Antihistamine,17,0.4,0.36,0.36,14,6,Medium,None
2245,2025-01-05,Loratadine,Antihistamine,63,0.45,0.39,0.39,4,11,Low,None
2246,2025-01-05,Fexofenadine,Antihistamine,45,0.5,0.46,0.46,6,15,Low,None
2247,2025-01-05,Metformin,Diabetes,89,0.9,0.77,0.77,5,11,High,Shipping Delay
2248,2025-01-05,Glimepiride,Diabetes,71,1.1,1.1,1.1,7,8,High,Raw Material Shortage
2249,2025-01-05,Sitagliptin,Diabetes,59,1.6,1.46,1.46,1,13,High,Raw Material Shortage
2250,2025-01-05,Pioglitazone,Diabetes,80,1.2,1.09,1.09,15,8,Medium,Raw Material Shortage
2251,2025-01-05,Omeprazole,Acid Reflux,70,0.7,0.63,0.63,13,5,High,Shipping Delay
2252,2025-01-05,Losartan,Blood Pressure,39,1,0.92,0.92,1,5,Low,Raw Material Shortage
2253,2025-01-05,Levothyroxine,Thyroid,58,0.8,0.79,0.79,12,12,Low,None
2254,2025-01-06,Paracetamol,Painkiller,34,0.55,0.55,0.55,10,8,Low,None
2255,2025-01-06,Ibuprofen,Painkiller,72,0.75,0.66,0.66,1,8,Medium,Raw Material Shortage
2256,2025-01-06,Aspirin,Painkiller,71,0.6,0.56,0.56,5,15,Medium,Raw Material Shortage
2257,2025-01-06,Naproxen,Painkiller,79,0.85,0.75,0.75,1,13,High,Shipping Delay
2258,2025-01-06,Diclofenac,Painkiller,49,0.9,0.82,0.82,8,8,Low,None
2259,2025-01-06,Amoxicillin,Antibiotic,45,1.3,1.28,1.28,0,8,Medium,Shipping Delay
2260,2025-01-06,Azithromycin,Antibiotic,90,1.5,1.41,1.41,2,14,High,None
2261,2025-01-06,Ciprofloxacin,Antibiotic,68,1.4,1.29,1.29,10,12,Low,Raw Material Shortage
2262,2025-01-06,Doxycycline,Antibiotic,94,1.2,1.13,1.13,0,11,High,Raw Material Shortage
2263,2025-01-06,Cetrizine,Antihistamine,34,0.4,0.36,0.36,15,11,Low,Raw Material Shortage
2264,2025-01-06,Loratadine,Antihistamine,20,0.45,0.45,0.45,15,15,Medium,Raw Material Shortage
2265,2025-01-06,Fexofenadine,Antihistamine,80,0.5,0.48,0.48,15,6,Low,Shipping Delay
2266,2025-01-06,Metformin,Diabetes,58,0.9,0.88,0.88,14,11,Low,Shipping Delay
2267,2025-01-06,Glimepiride,Diabetes,52,1.1,1,1,11,8,Medium,Raw Material Shortage
2268,2025-01-06,Sitagliptin,Diabetes,12,1.6,1.57,1.57,8,6,High,Raw Material Shortage
2269,2025-01-06,Pioglitazone,Diabetes,30,1.2,1.11,1.11,0,10,Low,Shipping Delay
2270,2025-01-06,Omeprazole,Acid Reflux,26,0.7,0.68,0.68,3,12,High,Raw Material Shortage
2271,2025-01-06,Losartan,Blood Pressure,91,1,0.96,0.96,9,9,High,None
2272,2025-01-06,Levothyroxine,Thyroid,35,0.8,0.77,0.77,9,7,High,None
2273,2025-01-07,Paracetamol,Painkiller,84,0.55,0.54,0.54,12,7,High,None
2274,2025-01-07,Ibuprofen,Painkiller,99,0.75,0.74,0.74,11,14,Medium,None
2275,2025-01-07,Aspirin,Painkiller,47,0.6,0.59,0.59,1,9,Low,Raw Material Shortage
2276,2025-01-07,Naproxen,Painkiller,54,0.85,0.75,0.75,13,6,Low,Raw Material Shortage
2277,2025-01-07,Diclofenac,Painkiller,86,0.9,0.78,0.78,12,12,Medium,Raw Material Shortage
2278,2025-01-07,Amoxicillin,Antibiotic,27,1.3,1.24,1.24,4,11,Medium,Shipping Delay
2279,2025-01-07,Azithromycin,Antibiotic,77,1.5,1.47,1.47,2,9,High,None
2280,2025-01-07,Ciprofloxacin,Antibiotic,74,1.4,1.38,1.38,14,6,High,None
2281,2025-01-07,Doxycycline,Antibiotic,43,1.2,1.05,1.05,6,14,Low,Raw Material Shortage
2282,2025-01-07,Cetrizine,Antihistamine,88,0.4,0.34,0.34,12,15,High,Raw Material Shortage
2283,2025-01-07,Loratadine,Antihistamine,15,0.45,0.45,0.45,6,6,Medium,Raw Material Shortage
2284,2025-01-07,Fexofenadine,Antihistamine,73,0.5,0.49,0.49,6,14,Low,None
2285,2025-01-07,Metformin,Diabetes,67,0.9,0.87,0.87,1,14,Medium,Raw Material Shortage
2286,2025-01-07,Glimepiride,Diabetes,79,1.1,1.09,1.09,13,14,High,None
2287,2025-01-07,Sitagliptin,Diabetes,78,1.6,1.55,1.55,6,5,Medium,Raw Material Shortage
2288,2025-01-07,Pioglitazone,Diabetes,63,1.2,1.12,1.12,1,12,Medium,None
2289,2025-01-07,Omeprazole,Acid Reflux,53,0.7,0.64,0.64,12,7,Low,None
2290,2025-01-07,Losartan,Blood Pressure,49,1,0.98,0.98,13,15,Medium,Shipping Delay
2291,2025-01-07,Levothyroxine,Thyroid,87,0.8,0.76,0.76,2,13,Medium,None
2292,2025-01-08,Paracetamol,Painkiller,80,0.55,0.54,0.54,12,9,Low,Shipping Delay
2293,2025-01-08,Ibuprofen,Painkiller,98,0.75,0.69,0.69,10,9,Low,None
2294,2025-01-08,Aspirin,Painkiller,17,0.6,0.52,0.52,15,9,Medium,Raw Material Shortage
2295,2025-01-08,Naproxen,Painkiller,85,0.85,0.78,0.78,10,13,High,Raw Material Shortage
2296,2025-01-08,Diclofenac,Painkiller,51,0.9,0.77,0.77,6,5,Low,None
2297,2025-01-08,Amoxicillin,Antibiotic,54,1.3,1.29,1.29,0,9,Medium,Shipping Delay
2298,2025-01-08,Azithromycin,Antibiotic,69,1.5,1.49,1.49,7,13,Low,Raw Material Shortage
2299,2025-01-08,Ciprofloxacin,Antibiotic,74,1.4,1.2,1.2,7,8,High,Raw Material Shortage
2300,2025-01-08,Doxycycline,Antibiotic,59,1.2,1.08,1.08,6,12,High,Raw Material Shortage
2301,2025-01-08,Cetrizine,Antihistamine,80,0.4,0.38,0.38,2,9,Medium,None
2302,2025-01-08,Loratadine,Antihistamine,81,0.45,0.43,0.43,4,14,Medium,Shipping Delay
2303,2025-01-08,Fexofenadine,Antihistamine,40,0.5,0.48,0.48,5,15,High,Shipping Delay
2304,2025-01-08,Metformin,Diabetes,75,0.9,0.86,0.86,2,5,Low,Raw Material Shortage
2305,2025-01-08,Glimepiride,Diabetes,96,1.1,1.05,1.05,11,6,High,None
2306,2025-01-08,Sitagliptin,Diabetes,26,1.6,1.46,1.46,9,7,Medium,Shipping Delay
2307,2025-01-08,Pioglitazone,Diabetes,71,1.2,1.19,1.19,0,7,High,None
2308,2025-01-08,Omeprazole,Acid Reflux,54,0.7,0.6,0.6,9,10,Medium,None
2309,2025-01-08,Losartan,Blood Pressure,91,1,0.94,0.94,9,15,Medium,Raw Material Shortage
2310,2025-01-08,Levothyroxine,Thyroid,82,0.8,0.76,0.76,5,8,High,Shipping Delay
2311,2025-01-09,Paracetamol,Painkiller,54,0.55,0.54,0.54,3,5,Medium,Raw Material Shortage
2312,2025-01-09,Ibuprofen,Painkiller,52,0.75,0.67,0.67,10,7,Medium,Raw Material Shortage
2313,2025-01-09,Aspirin,Painkiller,15,0.6,0.56,0.56,14,15,Medium,Shipping Delay
2314,2025-01-09,Naproxen,Painkiller,65,0.85,0.82,0.82,6,9,Low,Shipping Delay
2315,2025-01-09,Diclofenac,Painkiller,26,0.9,0.77,0.77,1,10,Low,None
2316,2025-01-09,Amoxicillin,Antibiotic,89,1.3,1.19,1.19,12,15,Medium,None
2317,2025-01-09,Azithromycin,Antibiotic,91,1.5,1.28,1.28,15,11,Medium,None
2318,2025-01-09,Ciprofloxacin,Antibiotic,45,1.4,1.34,1.34,8,6,Medium,None
2319,2025-01-09,Doxycycline,Antibiotic,72,1.2,1.13,1.13,13,6,High,Raw Material Shortage
2320,2025-01-09,Cetrizine,Antihistamine,32,0.4,0.39,0.39,13,12,Low,None
2321,2025-01-09,Loratadine,Antihistamine,50,0.45,0.43,0.43,1,9,Low,Raw Material Shortage
2322,2025-01-09,Fexofenadine,Antihistamine,53,0.5,0.48,0.48,9,14,Medium,Shipping Delay
2323,2025-01-09,Metformin,Diabetes,73,0.9,0.84,0.84,2,8,Low,None
2324,2025-01-09,Glimepiride,Diabetes,55,1.1,0.98,0.98,13,13,Medium,Shipping Delay
2325,2025-01-09,Sitagliptin,Diabetes,97,1.6,1.51,1.51,9,5,High,Raw Material Shortage
2326,2025-01-09,Pioglitazone,Diabetes,63,1.2,1.02,1.02,6,15,Low,Shipping Delay
2327,2025-01-09,Omeprazole,Acid Reflux,50,0.7,0.66,0.66,14,5,High,None
2328,2025-01-09,Losartan,Blood Pressure,61,1,0.94,0.94,0,14,Low,None
2329,2025-01-09,Levothyroxine,Thyroid,100,0.8,0.72,0.72,13,7,High,Shipping Delay
2330,2025-01-10,Paracetamol,Painkiller,76,0.55,0.55,0.55,15,5,High,Shipping Delay
2331,2025-01-10,Ibuprofen,Painkiller,71,0.75,0.65,0.65,6,11,Medium,None
2332,2025-01-10,Aspirin,Painkiller,95,0.6,0.56,0.56,6,11,Low,Shipping Delay
2333,2025-01-10,Naproxen,Painkiller,29,0.85,0.81,0.81,7,6,Low,Shipping Delay
2334,2025-01-10,Diclofenac,Painkiller,19,0.9,0.84,0.84,1,12,High,None
2335,2025-01-10,Amoxicillin,Antibiotic,79,1.3,1.18,1.18,5,10,High,Shipping Delay
2336,2025-01-10,Azithromycin,Antibiotic,27,1.5,1.32,1.32,2,8,High,None
2337,2025-01-10,Ciprofloxacin,Antibiotic,18,1.4,1.28,1.28,2,12,Medium,Shipping Delay
2338,2025-01-10,Doxycycline,Antibiotic,83,1.2,1.05,1.05,3,8,Medium,None
2339,2025-01-10,Cetrizine,Antihistamine,25,0.4,0.37,0.37,15,6,High,None
2340,2025-01-10,Loratadine,Antihistamine,12,0.45,0.39,0.39,3,5,Low,None
2341,2025-01-10,Fexofenadine,Antihistamine,45,0.5,0.45,0.45,15,14,Medium,Shipping Delay
2342,2025-01-10,Metformin,Diabetes,16,0.9,0.85,0.85,4,8,High,None
2343,2025-01-10,Glimepiride,Diabetes,20,1.1,1.07,1.07,8,10,Medium,Raw Material Shortage
2344,2025-01-10,Sitagliptin,Diabetes,67,1.6,1.4,1.4,12,9,Medium,Shipping Delay
2345,2025-01-10,Pioglitazone,Diabetes,79,1.2,1.19,1.19,3,8,Low,Shipping Delay
2346,2025-01-10,Omeprazole,Acid Reflux,27,0.7,0.61,0.61,6,9,Low,Raw Material Shortage
2347,2025-01-10,Losartan,Blood Pressure,35,1,0.94,0.94,2,8,High,None
2348,2025-01-10,Levothyroxine,Thyroid,45,0.8,0.7,0.7,14,8,Medium,Raw Material Shortage
2349,2025-01-11,Paracetamol,Painkiller,32,0.55,0.55,0.55,6,13,High,None
2350,2025-01-11,Ibuprofen,Painkiller,18,0.75,0.75,0.75,6,8,High,Raw Material Shortage
2351,2025-01-11,Aspirin,Painkiller,21,0.6,0.51,0.51,14,11,Medium,Raw Material Shortage
2352,2025-01-11,Naproxen,Painkiller,27,0.85,0.84,0.84,8,7,Low,Shipping Delay
2353,2025-01-11,Diclofenac,Painkiller,31,0.9,0.86,0.86,14,5,Low,None
