datum,M01AB_monthly,M01AE_monthly,N02BA_monthly,N02BE_monthly,N05B_monthly,N05C_monthly,R03_monthly,R06_monthly,M01AB_weekly,M01AE_weekly,N02BA_weekly,N02BE_weekly,N05B_weekly,N05C_weekly,R03_weekly,R06_weekly,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,M01AB_hourly,M01AE_hourly,N02BA_hourly,N02BE_hourly,N05B_hourly,N05C_hourly,R03_hourly,R06_hourly,Year_hourly,Month_hourly,Hour_hourly
2014-07-13,,,,,,,,,,,,,,,,,26.009999999999998,22.38,34.7,122.8,83.0,7.0,27.0,16.2,14098.0,49.0,1932.0,2.0,1.34,1.0,17.0,2.0,0.0,0.0,0.0,48336.0,168.0,276.0
2014-07-20,,,,,,,,,,,,,,,,,33.67,20.759999999999998,20.5,96.0,84.0,6.0,12.0,14.4,14098.0,49.0,1932.0,3.0,0.34,1.0,8.0,5.0,0.0,0.0,0.1,48336.0,168.0,276.0
2014-07-27,,,,,,,,,,,,,,,,,28.009999999999998,28.77,33.1,116.2,77.0,2.0,8.0,16.0,14098.0,49.0,1932.0,3.0,1.34,2.0,10.0,5.0,0.0,6.0,1.0,48336.0,168.0,276.0
2014-08-03,,,,,,,,,,,,,,,,,20.02,7.71,23.2,95.1,80.0,9.0,11.0,16.5,14098.0,52.0,1932.0,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,48336.0,192.0,276.0
2014-08-10,,,,,,,,,,,,,,,,,28.36,19.74,28.4,123.6,83.0,8.0,3.0,16.9,14098.0,56.0,1932.0,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,48336.0,192.0,276.0
2014-08-17,,,,,,,,,,,,,,,,,26.02,19.53,34.7,103.4,99.0,5.0,3.0,23.6,14098.0,56.0,1932.0,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,48336.0,192.0,276.0
2014-08-24,,,,,,,,,,,,,,,,,36.36,25.225,20.5,111.2,92.0,7.0,14.0,11.3,14098.0,56.0,1932.0,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,48336.0,192.0,276.0
2014-09-07,,,,,,,,,,,,,,,,,29.7,29.369,23.6,113.72,109.0,5.0,9.0,18.6,14098.0,63.0,1932.0,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,48336.0,216.0,276.0
2014-09-14,,,,,,,,,,,,,,,,,18.7,22.41,22.4,216.35,104.0,0.0,28.0,10.2,14098.0,63.0,1932.0,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,48336.0,216.0,276.0
2014-09-21,,,,,,,,,,,,,,,,,18.02,22.915,28.7,227.1,69.0,3.0,44.0,8.0,14098.0,63.0,1932.0,1.0,3.0200000000000005,6.0,12.4,7.0,0.0,0.0,3.0,48336.0,216.0,276.0
2014-09-28,,,,,,,,,,,,,,,,,25.36,25.38,31.1,239.54999999999998,95.0,4.0,2.0,16.0,14098.0,63.0,1932.0,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,48336.0,216.0,276.0
2014-10-05,,,,,,,,,,,,,,,,,32.35,26.456,30.6,272.03999999999996,73.0,3.0,81.0,14.0,14098.0,68.0,1932.0,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,48336.0,240.0,276.0
2014-10-12,,,,,,,,,,,,,,,,,23.7,23.085,33.1,296.975,103.0,7.0,21.0,10.5,14098.0,70.0,1932.0,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,48336.0,240.0,276.0
2014-10-19,,,,,,,,,,,,,,,,,23.115000000000002,30.6103125,28.3375,223.621875,96.0625,4.625,28.0,13.1875,14098.0,70.0,1932.0,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,48336.0,240.0,276.0
2014-10-26,,,,,,,,,,,,,,,,,19.689999999999998,25.14,25.2,213.6,95.0,3.0,30.0,10.0,14098.0,70.0,1932.0,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,48336.0,240.0,276.0
2014-11-02,,,,,,,,,,,,,,,,,25.67,14.82,34.1,203.8,112.5,4.0,39.0,7.0,14098.0,72.0,1932.0,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,48336.0,264.0,276.0
2014-11-09,,,,,,,,,,,,,,,,,40.67,31.049999999999997,29.8,177.9,152.0,5.0,25.0,6.2,14098.0,77.0,1932.0,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,48336.0,264.0,276.0
2014-11-16,,,,,,,,,,,,,,,,,31.67,24.34,31.3,177.1,110.0,4.0,22.0,10.2,14098.0,77.0,1932.0,2.0,2.68,6.0,18.6,13.0,1.0,0.0,0.0,48336.0,264.0,276.0
2014-11-23,,,,,,,,,,,,,,,,,28.35,25.04,37.5,161.5,105.5,3.0,38.0,8.7,14098.0,77.0,1932.0,4.0,3.68,6.0,22.3,11.0,0.0,0.0,1.1,48336.0,264.0,276.0
2014-12-07,,,,,,,,,,,,,,,,,28.689999999999998,30.281,18.3,175.7,114.0,4.0,40.0,9.4,14098.0,84.0,1932.0,5.0,4.911,4.0,45.7,6.0,0.0,12.0,0.0,48336.0,288.0,276.0
2014-12-14,,,,,,,,,,,,,,,,,25.02,22.02,30.4,221.58,109.0,7.0,21.0,3.0,14098.0,84.0,1932.0,10.0,2.34,4.4,40.0,10.0,0.0,6.0,1.0,48336.0,288.0,276.0
2014-12-21,,,,,,,,,,,,,,,,,25.009999999999998,20.689999999999998,24.34,203.60000000000002,78.0,6.0,31.0,6.0,14098.0,84.0,1932.0,4.33,4.33,2.0,52.5,6.0,0.0,10.0,1.0,48336.0,288.0,276.0
2014-12-28,,,,,,,,,,,,,,,,,36.18,32.79,27.784,282.7,154.0,4.0,54.0,12.0,14098.0,84.0,1932.0,2.34,10.76,3.0,80.4,15.0,0.0,13.0,1.0,48336.0,288.0,276.0
2015-01-04,,,,,,,,,,,,,,,,,36.68,34.54,24.7,300.22,65.0,7.0,25.25,10.0,14102.0,40.0,1932.0,4.68,8.92,3.5,60.1,4.0,0.0,2.0,1.0,48360.0,24.0,276.0
2015-01-11,,,,,,,,,,,,,,,,,19.34,37.311,32.9,234.4,98.0,7.0,39.0,10.0,14105.0,7.0,1932.0,3.0,7.34,7.0,43.6,11.0,1.0,11.0,2.0,48360.0,24.0,276.0
2015-01-18,,,,,,,,,,,,,,,,,39.35,30.35,38.8,231.45,115.0,4.0,32.0,9.0,14105.0,7.0,1932.0,4.0,4.34,4.5,20.4,16.0,0.0,0.0,2.0,48360.0,24.0,276.0
2015-01-25,,,,,,,,,,,,,,,,,29.689999999999998,14.538,32.199999999999996,246.55,128.0,3.0,58.0,8.0,14105.0,7.0,1932.0,4.0,1.13,1.9,38.0,11.0,1.0,5.0,0.0,48360.0,24.0,276.0
2015-02-01,,,,,,,,,,,,,,,,,32.19,36.58,29.7,199.3,101.0,8.0,40.0,9.0,14105.0,8.0,1932.0,4.34,7.35,7.0,35.6,7.0,1.0,0.0,1.0,48360.0,48.0,276.0
2015-02-08,,,,,,,,,,,,,,,,,20.34,31.329,31.6,195.25,74.0,1.0,36.0,11.0,14105.0,14.0,1932.0,1.34,7.759,5.7,29.9,8.0,0.0,0.0,0.0,48360.0,48.0,276.0
2015-02-15,,,,,,,,,,,,,,,,,35.01,29.646,44.2,222.82,77.0,4.0,65.0,13.0,14105.0,14.0,1932.0,11.68,2.33,4.3,38.0,7.0,0.0,7.0,2.0,48360.0,48.0,276.0
2015-02-22,,,,,,,,,,,,,,,,,21.67,32.782,20.63,283.812,34.0,2.0,69.0,14.0,14105.0,14.0,1932.0,2.0,4.34,2.0,50.6,7.0,0.0,11.0,1.0,48360.0,48.0,276.0
2015-03-01,,,,,,,,,,,,,,,,,43.35,30.526,31.1,241.67000000000002,54.0,5.0,38.0,12.0,14105.0,15.0,1932.0,9.0,7.893,2.7,25.9,3.0,4.0,0.0,4.0,48360.0,72.0,276.0
2015-03-08,,,,,,,,,,,,,,,,,41.68,25.777,23.7,245.35000000000002,39.0,1.0,17.0,10.0,14105.0,21.0,1932.0,6.0,3.3970000000000002,2.4,55.4,9.0,0.0,2.0,1.0,48360.0,72.0,276.0
2015-03-15,,,,,,,,,,,,,,,,,27.02,29.867,33.0,267.6,53.0,2.0,35.0,13.0,14105.0,21.0,1932.0,3.34,4.16,3.0,41.0,3.0,0.0,12.0,3.0,48360.0,72.0,276.0
2015-03-22,,,,,,,,,,,,,,,,,42.0,27.35,24.3,254.4,55.0,2.0,58.0,6.0,14105.0,21.0,1932.0,8.34,6.67,2.0,43.2,9.0,0.0,10.0,0.0,48360.0,72.0,276.0
2015-03-29,,,,,,,,,,,,,,,,,25.009999999999998,31.672,28.9,232.4,49.0,4.0,58.0,17.0,14105.0,21.0,1932.0,6.0,5.727,2.3,35.5,7.0,0.0,8.0,2.0,48360.0,72.0,276.0
2015-04-05,,,,,,,,,,,,,,,,,35.01,23.807000000000002,42.1,227.87,42.0,3.0,15.0,21.0,14105.0,26.0,1932.0,3.34,5.01,4.5,31.6,4.0,0.0,0.0,1.0,48360.0,96.0,276.0
2015-04-12,,,,,,,,,,,,,,,,,40.18,24.825,30.4,189.7,45.0,2.0,40.0,19.0,14105.0,28.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48360.0,96.0,276.0
2015-04-19,,,,,,,,,,,,,,,,,41.65,22.868,32.0,224.3,42.0,0.0,19.0,26.0,14105.0,28.0,1932.0,9.32,5.5280000000000005,3.8,36.5,3.0,0.0,0.0,2.0,48360.0,96.0,276.0
2015-04-26,,,,,,,,,,,,,,,,,36.66,21.835,24.9,239.1,46.0,0.0,6.0,24.0,14105.0,28.0,1932.0,7.0,6.0,3.0,37.6,5.0,0.0,1.0,1.0,48360.0,96.0,276.0
2015-05-03,,,,,,,,,,,,,,,,,29.34,21.012999999999998,23.94,196.8,40.0,2.0,20.0,41.7,14105.0,31.0,1932.0,6.67,1.066,2.1,19.2,4.0,0.0,1.0,6.0,48360.0,120.0,276.0
2015-05-10,,,,,,,,,,,,,,,,,22.0,34.129,30.8,166.2,48.0,3.0,26.0,38.8,14105.0,35.0,1932.0,3.34,5.427,3.8,13.0,3.0,0.0,1.0,10.0,48360.0,120.0,276.0
2015-05-17,,,,,,,,,,,,,,,,,35.0,31.083,39.5,198.35,34.0,0.0,12.0,36.7,14105.0,35.0,1932.0,5.0,3.33,5.0,23.2,0.0,0.0,0.0,8.0,48360.0,120.0,276.0
2015-05-24,,,,,,,,,,,,,,,,,35.68,23.451999999999998,23.2,126.85,54.0,2.0,10.0,29.8,14105.0,35.0,1932.0,5.33,7.769,3.0,20.0,5.0,0.0,0.0,1.3,48360.0,120.0,276.0
2015-06-07,,,,,,,,,,,,,,,,,35.34,28.02,27.7,143.55,54.0,5.0,53.0,28.0,14105.0,42.0,1932.0,6.34,5.01,2.0,17.0,6.0,1.0,22.0,6.0,48360.0,144.0,276.0
2015-06-14,,,,,,,,,,,,,,,,,28.34,24.990000000000002,30.5,167.476,55.0,3.0,26.0,27.6,14105.0,42.0,1932.0,5.0,3.67,1.6,14.0,6.0,0.0,3.0,2.0,48360.0,144.0,276.0
2015-06-21,,,,,,,,,,,,,,,,,41.67,23.04,35.76,174.4,52.0,3.0,83.0,34.9,14105.0,42.0,1932.0,9.34,0.68,5.0,18.0,5.0,0.0,6.0,2.0,48360.0,144.0,276.0
2015-06-28,,,,,,,,,,,,,,,,,39.84,29.310000000000002,41.5,172.987,29.0,1.0,18.0,28.0,14105.0,42.0,1932.0,5.34,4.65,7.4,12.0,0.0,0.0,6.0,6.0,48360.0,144.0,276.0
2015-07-05,,,,,,,,,,,,,,,,,36.36,27.02,28.3,152.1,66.0,1.0,35.0,30.3,14105.0,47.0,1932.0,5.0,4.34,4.2,14.0,10.0,0.0,1.0,4.0,48360.0,168.0,276.0
2015-07-12,,,,,,,,,,,,,,,,,30.509999999999998,26.38,24.2,198.25,52.0,0.0,21.0,40.5,14105.0,49.0,1932.0,6.33,5.33,5.0,25.3,5.0,0.0,0.0,6.5,48360.0,168.0,276.0
2015-07-19,,,,,,,,,,,,,,,,,38.71,20.37,23.0,142.75,26.0,3.0,7.0,26.3,14105.0,49.0,1932.0,11.68,1.6800000000000002,2.0,15.0,1.0,0.0,1.0,3.0,48360.0,168.0,276.0
2015-07-26,,,,,,,,,,,,,,,,,36.35,23.34,27.8,171.85,44.0,2.0,7.0,25.0,14105.0,49.0,1932.0,5.0,2.99,3.0,29.0,4.0,0.0,0.0,0.0,48360.0,168.0,276.0
2015-08-02,,,,,,,,,,,,,,,,,50.36,36.73,40.2,134.878,65.0,0.0,3.0,19.5,14105.0,51.0,1932.0,5.0,6.7,4.0,15.0,9.0,0.0,0.0,2.0,48360.0,192.0,276.0
2015-08-09,,,,,,,,,,,,,,,,,33.83,22.65,31.7,168.2,42.0,4.0,11.0,17.7,14105.0,56.0,1932.0,5.0,3.66,2.0,21.0,5.0,0.0,2.0,3.0,48360.0,192.0,276.0
2015-08-16,,,,,,,,,,,,,,,,,41.01,37.703,33.6,169.688,64.0,3.0,7.0,20.0,14105.0,56.0,1932.0,2.0,4.67,2.0,19.25,4.0,2.0,0.0,2.0,48360.0,192.0,276.0
2015-08-23,,,,,,,,,,,,,,,,,41.17,24.746000000000002,29.0,194.0,65.0,5.0,10.0,18.0,14105.0,56.0,1932.0,8.99,5.33,3.0,28.0,8.0,0.0,2.0,2.0,48360.0,192.0,276.0
2015-08-30,,,,,,,,,,,,,,,,,51.68,38.379999999999995,27.7,186.9,62.0,3.0,11.0,22.0,14105.0,56.0,1932.0,11.0,6.0200000000000005,3.5,21.0,3.0,0.0,6.0,4.0,48360.0,192.0,276.0
2015-09-06,,,,,,,,,,,,,,,,,39.35,41.22,25.3,180.15,66.5,3.0,22.0,21.0,14105.0,62.0,1932.0,8.33,9.67,6.0,23.6,8.0,1.0,0.0,3.0,48360.0,216.0,276.0
2015-09-13,,,,,,,,,,,,,,,,,38.33,33.632,34.1,236.2,56.0,4.0,24.0,17.0,14105.0,63.0,1932.0,7.33,6.165,7.2,25.0,4.0,0.0,11.0,3.0,48360.0,216.0,276.0
2015-09-20,,,,,,,,,,,,,,,,,38.67,27.551000000000002,23.9,189.1,56.5,0.0,17.0,18.0,14105.0,63.0,1932.0,9.99,3.99,6.5,28.9,15.0,0.0,0.0,2.0,48360.0,216.0,276.0
2015-09-27,,,,,,,,,,,,,,,,,41.22,31.036,23.5,207.07500000000002,50.0,4.0,17.0,14.0,14105.0,63.0,1932.0,5.83,3.0,2.3,10.425,3.0,1.0,2.0,1.0,48360.0,216.0,276.0
2015-10-04,,,,,,,,,,,,,,,,,44.65,30.079,22.0,245.662,41.0,0.0,50.0,10.0,14105.0,67.0,1932.0,7.0,4.0,4.0,59.0,3.0,0.0,16.0,2.0,48360.0,240.0,276.0
2015-10-11,,,,,,,,,,,,,,,,,45.33,24.244,34.4,333.337,73.5,4.0,51.0,18.0,14105.0,70.0,1932.0,10.33,2.792,7.1,70.3,8.0,0.0,3.0,5.0,48360.0,240.0,276.0
2015-10-18,,,,,,,,,,,,,,,,,42.66,40.093,35.9,423.174,41.5,1.0,32.0,16.0,14105.0,70.0,1932.0,7.34,6.54,4.9,55.6,3.0,1.0,8.0,8.0,48360.0,240.0,276.0
2015-10-25,,,,,,,,,,,,,,,,,48.17,21.835,30.9,352.762,42.0,1.0,40.0,19.0,14105.0,70.0,1932.0,3.0,3.33,3.1,64.6,4.0,0.0,0.0,4.0,48360.0,240.0,276.0
2015-11-01,,,,,,,,,,,,,,,,,29.98,28.993000000000002,35.6,377.4,59.0,2.0,33.0,12.0,14105.0,71.0,1932.0,2.33,7.99,5.6,80.4,11.0,0.0,5.0,0.0,48360.0,264.0,276.0
2015-11-08,,,,,,,,,,,,,,,,,32.49,28.096999999999998,34.7,342.875,60.0,6.0,33.0,10.0,14105.0,77.0,1932.0,6.33,3.67,7.199999999999999,48.6,7.0,0.0,13.0,1.0,48360.0,264.0,276.0
2015-11-15,,,,,,,,,,,,,,,,,36.97,38.11,42.4,249.3,52.0,4.0,70.0,7.0,14105.0,77.0,1932.0,1.33,11.99,9.3,42.35,8.0,2.0,17.0,0.0,48360.0,264.0,276.0
2015-11-22,,,,,,,,,,,,,,,,,32.01,23.792,29.900000000000002,273.5,55.0,4.0,32.0,13.0,14105.0,77.0,1932.0,2.0,3.439,2.6,41.2,6.0,2.0,2.0,1.0,48360.0,264.0,276.0
2015-11-29,,,,,,,,,,,,,,,,,31.65,28.419,28.3,253.60000000000002,45.0,3.0,19.0,11.0,14105.0,77.0,1932.0,6.66,3.726,6.0,42.2,1.0,0.0,4.0,0.0,48360.0,264.0,276.0
2015-12-06,,,,,,,,,,,,,,,,,31.32,24.97,29.4,278.25,54.0,12.0,25.0,9.33,14105.0,83.0,1932.0,5.67,7.0,3.4,60.4,5.0,2.0,3.0,1.0,48360.0,288.0,276.0
2015-12-13,,,,,,,,,,,,,,,,,41.51,36.286,40.2,234.887,58.0,3.0,72.0,11.1,14105.0,84.0,1932.0,9.33,4.32,7.0,29.0,5.0,0.0,27.0,0.0,48360.0,288.0,276.0
2015-12-20,,,,,,,,,,,,,,,,,32.99,24.384999999999998,25.1,216.6,47.0,6.0,52.0,6.0,14105.0,84.0,1932.0,3.0,3.474,2.2,43.0,3.0,0.0,16.0,1.0,48360.0,288.0,276.0
2015-12-27,,,,,,,,,,,,,,,,,31.98,26.858,26.5,330.062,75.0,5.0,50.0,11.3,14105.0,84.0,1932.0,5.33,6.792,5.2,63.5,4.0,0.0,14.0,4.6,48360.0,288.0,276.0
2016-01-03,,,,,,,,,,,,,,,,,33.33,25.637,24.299999999999997,341.15,58.0,4.0,48.0,13.0,14108.0,51.0,1932.0,4.0,4.0,2.5,56.1,1.0,0.0,5.0,1.0,48384.0,24.0,276.0
2016-01-10,,,,,,,,,,,,,,,,,41.65,25.136000000000003,41.3,342.2,48.0,4.0,35.0,9.0,14112.0,7.0,1932.0,7.0,4.033,12.0,67.6,8.0,1.0,1.0,0.0,48384.0,24.0,276.0
2016-01-17,,,,,,,,,,,,,,,,,51.67,27.211,50.5,365.25,82.0,0.0,21.0,12.0,14112.0,7.0,1932.0,7.01,1.604,3.9,46.6,4.0,0.0,0.0,1.0,48384.0,24.0,276.0
2016-01-24,,,,,,,,,,,,,,,,,27.98,33.375,39.7,320.5,65.0,9.0,46.0,17.0,14112.0,7.0,1932.0,4.0,6.122,11.3,48.1,3.0,0.0,12.0,3.0,48384.0,24.0,276.0
2016-02-07,,,,,,,,,,,,,,,,,51.66,38.957,34.6,321.824,39.0,5.0,37.0,10.0,14112.0,14.0,1932.0,3.66,6.056,4.5,88.2,2.0,0.0,13.0,1.0,48384.0,48.0,276.0
2016-02-14,,,,,,,,,,,,,,,,,33.83,36.618,37.1,294.613,71.0,3.0,78.0,16.0,14112.0,14.0,1932.0,5.84,7.34,3.8,43.6,5.0,0.0,7.0,4.0,48384.0,48.0,276.0
2016-02-21,,,,,,,,,,,,,,,,,38.67,23.442,24.6,272.95,52.0,7.0,60.0,12.0,14112.0,14.0,1932.0,6.34,4.0,0.0,55.7,5.0,2.0,7.0,4.0,48384.0,48.0,276.0
2016-02-28,,,,,,,,,,,,,,,,,42.65,30.851,33.9,289.275,64.0,5.0,67.0,19.0,14112.0,14.0,1932.0,8.0,4.0329999999999995,10.1,66.5,6.0,0.0,26.0,5.0,48384.0,48.0,276.0
2016-03-06,,,,,,,,,,,,,,,,,38.16,38.082,33.8,298.8,55.0,4.0,28.0,19.0,14112.0,20.0,1932.0,5.0,8.145,4.9,79.9,2.0,0.0,5.0,7.0,48384.0,72.0,276.0
2016-03-13,,,,,,,,,,,,,,,,,28.83,44.870000000000005,25.1,255.7,41.0,2.0,62.0,12.34,14112.0,21.0,1932.0,2.5,4.134,1.5,59.2,4.0,0.0,4.0,0.34,48384.0,72.0,276.0
2016-03-20,,,,,,,,,,,,,,,,,42.64,48.752,32.9,244.662,67.0,3.0,81.0,26.0,14112.0,21.0,1932.0,7.99,9.693,2.2,42.2,1.0,0.0,15.0,5.0,48384.0,72.0,276.0
2016-03-27,,,,,,,,,,,,,,,,,35.5,26.515,45.4,283.488,72.0,4.0,52.0,26.0,14112.0,21.0,1932.0,7.83,5.449,13.7,63.3,11.0,1.0,1.0,4.0,48384.0,72.0,276.0
2016-04-03,,,,,,,,,,,,,,,,,38.18,27.436,30.2,270.45,41.0,0.0,74.0,44.4,14112.0,24.0,1932.0,9.67,7.396,5.3,73.5,5.0,0.0,6.0,11.0,48384.0,96.0,276.0
2016-04-10,,,,,,,,,,,,,,,,,47.66,41.244,28.25,200.64999999999998,35.0,6.0,60.0,40.6,14112.0,28.0,1932.0,5.0,6.67,5.1499999999999995,21.4,4.0,1.0,11.0,8.0,48384.0,96.0,276.0
2016-04-17,,,,,,,,,,,,,,,,,27.66,32.917,31.5,255.225,80.33333333,3.0,50.0,39.9,14112.0,28.0,1932.0,4.33,8.175,3.0,52.8,2.0,0.0,7.0,7.2,48384.0,96.0,276.0
2016-04-24,,,,,,,,,,,,,,,,,32.980000000000004,26.154,36.2,177.15,54.0,8.0,40.0,26.8,14112.0,28.0,1932.0,1.0,6.66,5.5,36.95,3.0,0.0,6.0,5.0,48384.0,96.0,276.0
2016-05-01,,,,,,,,,,,,,,,,,38.64,33.805,36.75,209.112,109.66666667,1.0,25.0,26.2,14112.0,29.0,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48384.0,120.0,276.0
2016-05-08,,,,,,,,,,,,,,,,,35.32,35.0,21.0,257.5,54.0,4.0,9.0,32.0,14112.0,35.0,1932.0,5.0,10.66,1.0,40.4,12.0,0.0,1.0,11.0,48384.0,120.0,276.0
2016-05-15,,,,,,,,,,,,,,,,,34.34,31.64,33.75,220.9,56.0,1.0,35.0,20.5,14112.0,35.0,1932.0,5.33,8.188,1.2,44.1,6.0,0.0,5.0,4.0,48384.0,120.0,276.0
2016-05-22,,,,,,,,,,,,,,,,,28.68,27.962,33.6,240.0,61.0,3.0,46.0,34.2,14112.0,35.0,1932.0,4.34,4.51,9.05,55.6,6.0,1.0,0.0,10.0,48384.0,120.0,276.0
2016-05-29,,,,,,,,,,,,,,,,,59.68,19.906,34.6,228.35,78.0,10.0,21.0,40.4,14112.0,35.0,1932.0,8.67,4.33,6.0,31.8,2.0,1.0,5.0,9.2,48384.0,120.0,276.0
2016-06-05,,,,,,,,,,,,,,,,,41.67,22.859,22.25,154.05,50.0,3.0,35.0,31.0,14112.0,40.0,1932.0,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,48384.0,144.0,276.0
2016-06-12,,,,,,,,,,,,,,,,,55.99,26.003,25.0,228.962,58.0,3.0,36.0,38.2,14112.0,42.0,1932.0,8.34,7.353,3.4000000000000004,47.0,8.0,0.0,4.0,6.0,48384.0,144.0,276.0
2016-06-19,,,,,,,,,,,,,,,,,28.67,30.570999999999998,28.25,185.4,60.0,2.0,42.0,37.0,14112.0,42.0,1932.0,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,48384.0,144.0,276.0
2016-06-26,,,,,,,,,,,,,,,,,34.35,25.572,32.65,163.038,71.0,0.0,22.0,25.6,14112.0,42.0,1932.0,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,48384.0,144.0,276.0
2016-07-03,,,,,,,,,,,,,,,,,33.66,27.616,34.1,147.0,61.5,12.0,45.0,28.0,14112.0,45.0,1932.0,6.67,4.165,5.4,18.6,4.0,0.0,11.0,5.0,48384.0,168.0,276.0
2016-07-10,,,,,,,,,,,,,,,,,41.34,41.462,27.05,152.0,64.0,5.0,15.0,24.3,14112.0,49.0,1932.0,5.66,8.32,4.2,29.0,6.0,0.0,0.0,3.0,48384.0,168.0,276.0
2016-07-17,,,,,,,,,,,,,,,,,41.898333333,32.483000000000004,25.0,150.262,50.0,0.0,21.0,32.53,14112.0,49.0,1932.0,9.01,4.01,3.0,26.65,3.0,0.0,7.0,4.0,48384.0,168.0,276.0
2016-07-24,,,,,,,,,,,,,,,,,39.65,25.947000000000003,38.3,147.6,42.0,0.0,10.0,22.0,14112.0,49.0,1932.0,2.33,4.99,4.0,32.0,4.0,0.0,0.0,2.0,48384.0,168.0,276.0
2016-08-07,,,,,,,,,,,,,,,,,53.99,25.306,32.4,162.6,111.5,1.0,62.0,20.3,14112.0,56.0,1932.0,8.0,4.155,8.2,40.2,12.0,0.0,5.0,3.0,48384.0,192.0,276.0
2016-08-14,,,,,,,,,,,,,,,,,53.34,34.554,35.1,170.91666667,84.0,5.0,13.0,19.0,14112.0,56.0,1932.0,5.0,4.857,4.5,18.216666667,2.0,0.0,7.0,0.0,48384.0,192.0,276.0
2016-08-21,,,,,,,,,,,,,,,,,43.980000000000004,23.31,27.0,162.75,45.0,4.0,17.0,22.5,14112.0,56.0,1932.0,8.0,3.627,7.4,39.0,3.0,4.0,1.0,1.0,48384.0,192.0,276.0
2016-08-28,,,,,,,,,,,,,,,,,40.16,23.387999999999998,29.2,143.81666667,24.0,2.0,21.0,17.2,14112.0,56.0,1932.0,7.33,7.0200000000000005,6.2,37.0,3.0,0.0,6.0,2.0,48384.0,192.0,276.0
2016-09-04,,,,,,,,,,,,,,,,,47.66,23.918,25.5,172.8,53.0,0.0,16.0,20.3,14112.0,60.0,1932.0,8.33,4.396,0.0,30.9,10.0,0.0,4.0,5.0,48384.0,216.0,276.0
2016-09-11,,,,,,,,,,,,,,,,,32.63,33.196,30.35,255.024,72.0,8.0,26.0,20.0,14112.0,63.0,1932.0,2.66,6.99,7.1,57.2,8.0,0.0,10.0,4.0,48384.0,216.0,276.0
2016-09-18,,,,,,,,,,,,,,,,,37.66,34.522,20.9,225.15,93.0,0.0,37.0,12.1,14112.0,63.0,1932.0,5.99,7.32,2.0,24.45,4.0,0.0,8.0,1.0,48384.0,216.0,276.0
2016-09-25,,,,,,,,,,,,,,,,,33.67,27.927,25.5,264.225,67.0,5.0,29.0,11.0,14112.0,63.0,1932.0,6.0,4.33,3.0,61.125,3.0,0.0,10.0,2.0,48384.0,216.0,276.0
2016-10-02,,,,,,,,,,,,,,,,,65.33,26.178,34.35,382.338,44.0,5.0,38.0,17.2,14112.0,65.0,1932.0,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,48384.0,240.0,276.0
2016-10-09,,,,,,,,,,,,,,,,,36.35,31.957,35.5,418.187,30.0,2.0,46.0,13.5,14112.0,70.0,1932.0,6.68,5.0200000000000005,5.5,88.4,2.0,0.0,9.0,1.0,48384.0,240.0,276.0
2016-10-16,,,,,,,,,,,,,,,,,41.65,29.267,38.2,347.35,134.83333333000002,3.0,59.0,13.3,14112.0,70.0,1932.0,8.33,5.122,10.0,89.30000000000001,3.0,0.0,6.0,5.0,48384.0,240.0,276.0
2016-10-23,,,,,,,,,,,,,,,,,38.96,34.651,32.8,293.81666667,41.0,3.0,47.0,15.1,14112.0,70.0,1932.0,12.33,5.78,3.8,51.216666667,10.0,0.0,11.0,2.0,48384.0,240.0,276.0
2016-10-30,,,,,,,,,,,,,,,,,42.81,30.655,39.75,346.0,68.0,3.0,29.0,9.0,14112.0,70.0,1932.0,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,48384.0,240.0,276.0
2016-11-06,,,,,,,,,,,,,,,,,34.986666667,21.959,26.5,256.55,54.0,3.0,42.0,23.2,14112.0,76.0,1932.0,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,48384.0,264.0,276.0
2016-11-13,,,,,,,,,,,,,,,,,46.33,33.97,37.300000000000004,260.8,67.16666667,4.0,36.0,10.6,14112.0,77.0,1932.0,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,48384.0,264.0,276.0
